t,theta_deg,force_N,pin_radial_mm,pin_axial_mm,pen_travel_mm,pen_seat_mm,pen_stop_mm,pen_interface_mm
2.989000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
2.989500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
2.990000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
2.990500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
2.991000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
2.991500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
2.992000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
2.992500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
2.993000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
2.993500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
2.994000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
2.994500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
2.995000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
2.995500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
2.996000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
2.996500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
2.997000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
2.997500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
2.998000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
2.998500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
2.999000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
2.999500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.000000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.000500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.001000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.001500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.002000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.002500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.003000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.003500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.004000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.004500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.005000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.005500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.006000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.006500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.007000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.007500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.008000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.008500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.009000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.009500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.010000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.010500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.011000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.011500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.012000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.012500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.013000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.013500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.014000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.014500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.015000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.015500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.016000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.016500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.017000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.017500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.018000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.018500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.019000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.019500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.020000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.020500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.021000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.021500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.022000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.022500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.023000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.023500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.024000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.024500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.025000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.025500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.026000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.026500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.027000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.027500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.028000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.028500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.029000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.029500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.030000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.030500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.031000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.031500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.032000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.032500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.033000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.033500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.034000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.034500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.035000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.035500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.036000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.036500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.037000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.037500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.038000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.038500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.039000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.039500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.040000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.040500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.041000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.041500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.042000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.042500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.043000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.043500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.044000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.044500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.045000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.045500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.046000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.046500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.047000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.047500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.048000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.048500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.049000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.049500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.050000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.050500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.051000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.051500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.052000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.052500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.053000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.053500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.054000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.054500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.055000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.055500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.056000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.056500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.057000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.057500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.058000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.058500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.059000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.059500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.060000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.060500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.061000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.061500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.062000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.062500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.063000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.063500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.064000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.064500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.065000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.065500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.066000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.066500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.067000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.067500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.068000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.068500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.069000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.069500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.070000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.070500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.071000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.071500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.072000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.072500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.073000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.073500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.074000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.074500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.075000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.075500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.076000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.076500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.077000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.077500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.078000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.078500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.079000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.079500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.080000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.080500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.081000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.081500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.082000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.082500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.083000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.083500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.084000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.084500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.085000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.085500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.086000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.086500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.087000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.087500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.088000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.088500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.089000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.089500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.090000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.090500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.091000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.091500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.092000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.092500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.093000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.093500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.094000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.094500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.095000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.095500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.096000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.096500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.097000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.097500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.098000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.098500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.099000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.099500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.100000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.100500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.101000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.101500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.102000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.102500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.103000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.103500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.104000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.104500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.105000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.105500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.106000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.106500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.107000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.107500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.108000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.108500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.109000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.109500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.110000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.110500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.111000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.111500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.112000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.112500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.113000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.113500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.114000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.114500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.115000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.115500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.116000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.116500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.117000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.117500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.118000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.118500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.119000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.119500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.120000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.120500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.121000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.121500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.122000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.122500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.123000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.123500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.124000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.124500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.125000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.125500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.126000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.126500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.127000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.127500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.128000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.128500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.129000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.129500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.130000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.130500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.131000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.131500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.132000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.132500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.133000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.133500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.134000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.134500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.135000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.135500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.136000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.136500,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.137000,-0.000001,0.000000,0.193837,0.025728,0.000000,0.000008,0.000000,0.000018
3.137500,-0.000001,0.000000,0.193837,0.025729,0.000000,0.000008,0.000000,0.000018
3.138000,-0.000001,0.000000,0.193837,0.025729,0.000000,0.000008,0.000000,0.000018
3.138500,-0.000001,0.000000,0.193837,0.025729,0.000000,0.000008,0.000000,0.000018
3.139000,-0.000001,0.000000,0.193837,0.025729,0.000000,0.000008,0.000000,0.000018
3.139500,-0.000001,0.000000,0.193837,0.025729,0.000000,0.000008,0.000000,0.000018
