t,theta_deg,force_N,pen_travel_mm,pen_seat_mm,pen_interface_mm
1.83400,155.1971,-0.12750,0.000000,0.000000,0.000586
1.83450,154.9516,-0.12765,0.000000,0.000000,0.000425
1.83500,154.6972,-0.12780,0.000000,0.000000,0.002068
1.83550,154.4529,-0.12795,0.000000,0.000000,0.000225
1.83600,154.2040,-0.12810,0.000000,0.000000,0.000174
1.83650,153.9462,-0.12825,0.000000,0.000000,0.001953
1.83700,153.6982,-0.12840,0.000000,0.000000,0.000123
1.83750,153.4458,-0.12855,0.000000,0.000000,0.000180
1.83800,153.1844,-0.12870,0.000000,0.000000,0.001012
1.83850,152.9317,-0.12885,0.000000,0.000000,0.002186
1.83900,152.6793,-0.12900,0.000000,0.000000,0.000514
1.83950,152.4224,-0.12915,0.000000,0.000000,0.000000
1.84000,152.1565,-0.12930,0.000000,0.000000,0.000000
1.84050,151.8815,-0.12945,0.000000,0.000000,0.006640
1.84100,151.6254,-0.12960,0.000000,0.000000,0.001243
1.84150,151.3671,-0.12975,0.000000,0.000000,0.000874
1.84200,151.1043,-0.12990,0.000000,0.000000,0.000662
1.84250,150.8324,-0.13005,0.000000,0.000000,0.000504
1.84300,150.5514,-0.13020,0.000000,0.000000,0.008422
1.84350,150.2892,-0.13035,0.000000,0.000000,0.003062
1.84400,150.0245,-0.13050,0.000000,0.000000,0.000366
1.84450,149.7551,-0.13065,0.000000,0.000000,0.000278
1.84500,149.4767,-0.13080,0.000000,0.000000,0.000216
1.84550,149.1891,-0.13095,0.000000,0.000000,0.009006
1.84600,148.9202,-0.13110,0.000000,0.000000,0.003713
1.84650,148.6488,-0.13125,0.000000,0.000000,0.000292
1.84700,148.3729,-0.13140,0.000000,0.000000,0.000226
1.84750,148.0877,-0.13155,0.000000,0.000000,0.001307
1.84800,147.8098,-0.13170,0.000000,0.000000,0.000439
1.84850,147.5274,-0.13185,0.000000,0.000000,0.000252
1.84900,147.2357,-0.13200,0.000000,0.000000,0.000785
1.84950,146.9532,-0.13215,0.000000,0.000000,0.000559
1.85000,146.6661,-0.13230,0.000000,0.000000,0.000430
1.85050,146.3697,-0.13245,0.000000,0.000000,0.005495
1.85100,146.0834,-0.13260,0.000000,0.000000,0.000285
1.85150,145.7953,-0.13275,0.000000,0.000000,0.000258
1.85200,145.5025,-0.13290,0.000000,0.000000,0.000186
1.85250,145.2004,-0.13305,0.000000,0.000000,0.000137
1.85300,144.8890,-0.13320,0.000000,0.000000,0.008298
1.85350,144.5964,-0.13335,0.000000,0.000000,0.004204
1.85400,144.3022,-0.13350,0.000000,0.000000,0.000171
1.85450,144.0049,-0.13365,0.000000,0.000000,0.000147
1.85500,143.7030,-0.13380,0.000000,0.000000,0.000112
1.85550,143.3917,-0.13395,0.000000,0.000000,0.000088
1.85600,143.0711,-0.13410,0.000000,0.000000,0.009938
1.85650,142.7696,-0.13425,0.000000,0.000000,0.004924
1.85700,142.4662,-0.13440,0.000000,0.000000,0.000232
1.85750,142.1592,-0.13455,0.000000,0.000000,0.000108
1.85800,141.8476,-0.13470,0.000000,0.000000,0.000451
1.85850,141.5266,-0.13485,0.000000,0.000000,0.000254
1.85900,141.1961,-0.13500,0.000000,0.000000,0.005722
1.85950,140.8837,-0.13515,0.000000,0.000000,0.001815
1.86000,140.5688,-0.13530,0.000000,0.000000,0.000000
1.86050,140.2493,-0.13545,0.000000,0.000000,0.000002
