t,theta_deg,force_N,pen_travel_mm,pen_seat_mm,pen_interface_mm
2.22250,-0.0000,-0.15000,0.000000,0.000019,0.000089
2.22300,-0.0000,-0.15000,0.000000,0.000019,0.000089
2.22350,-0.0000,-0.15000,0.000000,0.000019,0.000089
2.22400,-0.0000,-0.15000,0.000000,0.000019,0.000089
2.22450,-0.0000,-0.15000,0.000000,0.000019,0.000089
2.22500,-0.0000,-0.15000,0.000000,0.000019,0.000089
2.22550,-0.0000,-0.15000,0.000000,0.000019,0.000089
2.22600,-0.0000,-0.15000,0.000000,0.000019,0.000089
2.22650,-0.0000,-0.15000,0.000000,0.000019,0.000089
2.22700,-0.0000,-0.15000,0.000000,0.000019,0.000089
2.22750,-0.0000,-0.15000,0.000000,0.000019,0.000088
2.22800,-0.0000,-0.15000,0.000000,0.000019,0.000088
2.22850,-0.0000,-0.15000,0.000000,0.000019,0.000088
2.22900,-0.0000,-0.15000,0.000000,0.000019,0.000088
2.22950,-0.0000,-0.15000,0.000000,0.000019,0.000088
2.23000,-0.0000,-0.15000,0.000000,0.000019,0.000088
2.23050,-0.0000,-0.15000,0.000000,0.000019,0.000088
2.23100,-0.0000,-0.15000,0.000000,0.000019,0.000088
2.23150,-0.0000,-0.15000,0.000000,0.000019,0.000088
2.23200,-0.0000,-0.15000,0.000000,0.000019,0.000088
2.23250,-0.0000,-0.15000,0.000000,0.000019,0.000087
2.23300,-0.0000,-0.15000,0.000000,0.000019,0.000087
2.23350,-0.0000,-0.15000,0.000000,0.000019,0.000087
2.23400,-0.0000,-0.15000,0.000000,0.000019,0.000087
2.23450,-0.0000,-0.15000,0.000000,0.000019,0.000087
2.23500,-0.0000,-0.15000,0.000000,0.000019,0.000087
2.23550,-0.0000,-0.15000,0.000000,0.000019,0.000087
2.23600,-0.0000,-0.15000,0.000000,0.000019,0.000087
2.23650,-0.0000,-0.15000,0.000000,0.000019,0.000087
2.23700,-0.0000,-0.15000,0.000000,0.000019,0.000087
2.23750,-0.0000,-0.15000,0.000000,0.000019,0.000087
2.23800,-0.0000,-0.15000,0.000000,0.000019,0.000086
2.23850,-0.0000,-0.15000,0.000000,0.000019,0.000086
2.23900,-0.0000,-0.15000,0.000000,0.000019,0.000086
2.23950,-0.0000,-0.15000,0.000000,0.000019,0.000086
2.24000,-0.0000,-0.15000,0.000000,0.000019,0.000086
2.24050,-0.0000,-0.15000,0.000000,0.000019,0.000086
2.24100,-0.0000,-0.15000,0.000000,0.000019,0.000086
2.24150,-0.0000,-0.15000,0.000000,0.000019,0.000086
2.24200,-0.0000,-0.15000,0.000000,0.000019,0.000086
2.24250,-0.0000,-0.15000,0.000000,0.000019,0.000086
2.24300,-0.0000,-0.15000,0.000000,0.000019,0.000086
2.24350,-0.0000,-0.15000,0.000000,0.000019,0.000085
2.24400,-0.0000,-0.15000,0.000000,0.000019,0.000085
2.24450,-0.0000,-0.15000,0.000000,0.000019,0.000085
2.24500,-0.0000,-0.15000,0.000000,0.000019,0.000085
2.24550,-0.0000,-0.15000,0.000000,0.000019,0.000085
2.24600,-0.0000,-0.15000,0.000000,0.000019,0.000085
2.24650,-0.0000,-0.15000,0.000000,0.000019,0.000085
2.24700,-0.0000,-0.15000,0.000000,0.000019,0.000085
2.24750,-0.0000,-0.15000,0.000000,0.000019,0.000085
2.24800,-0.0000,-0.15000,0.000000,0.000019,0.000085
2.24850,-0.0000,-0.15000,0.000000,0.000019,0.000085
2.24900,-0.0000,-0.15000,0.000000,0.000019,0.000085
2.24950,-0.0000,-0.15000,0.000000,0.000019,0.000084
2.25000,-0.0000,-0.15000,0.000000,0.000019,0.000084
2.25050,-0.0000,-0.15000,0.000000,0.000019,0.000084
2.25100,-0.0000,-0.15000,0.000000,0.000019,0.000084
2.25150,-0.0000,-0.15000,0.000000,0.000019,0.000084
2.25200,-0.0000,-0.15000,0.000000,0.000019,0.000084
2.25250,-0.0000,-0.15000,0.000000,0.000019,0.000084
2.25300,-0.0000,-0.15000,0.000000,0.000019,0.000084
2.25350,-0.0000,-0.15000,0.000000,0.000019,0.000084
2.25400,-0.0000,-0.15000,0.000000,0.000019,0.000084
2.25450,-0.0000,-0.15000,0.000000,0.000019,0.000084
2.25500,-0.0000,-0.15000,0.000000,0.000019,0.000084
2.25550,-0.0000,-0.15000,0.000000,0.000019,0.000083
2.25600,-0.0000,-0.15000,0.000000,0.000019,0.000083
2.25650,-0.0000,-0.15000,0.000000,0.000019,0.000083
2.25700,-0.0000,-0.15000,0.000000,0.000019,0.000083
2.25750,-0.0000,-0.15000,0.000000,0.000019,0.000083
2.25800,-0.0000,-0.15000,0.000000,0.000019,0.000083
2.25850,-0.0000,-0.15000,0.000000,0.000019,0.000083
2.25900,-0.0000,-0.15000,0.000000,0.000019,0.000083
2.25950,-0.0000,-0.15000,0.000000,0.000019,0.000083
2.26000,-0.0000,-0.15000,0.000000,0.000019,0.000083
2.26050,-0.0000,-0.15000,0.000000,0.000019,0.000083
2.26100,-0.0000,-0.15000,0.000000,0.000019,0.000083
2.26150,-0.0000,-0.15000,0.000000,0.000019,0.000083
2.26200,-0.0000,-0.15000,0.000000,0.000019,0.000082
2.26250,-0.0000,-0.15000,0.000000,0.000019,0.000082
2.26300,-0.0000,-0.15000,0.000000,0.000019,0.000082
2.26350,-0.0000,-0.15000,0.000000,0.000019,0.000082
2.26400,-0.0000,-0.15000,0.000000,0.000019,0.000082
2.26450,-0.0000,-0.15000,0.000000,0.000019,0.000082
